# Generated rules
^持续(?<p1>[\\s\\S]+?)日$	Continue ${p1} Day	持续
^指点(?<p1>[\\s\\S]+?)武功(?<p2>[\\s\\S]+?)次$	Guide ${p1} Martial arts ${p2} Times	指点
^挑拨离间;ChangeFavorToOtherForce;1-(?<p1>[\\s\\S]+?);;;ForceLv/5$	Sowing discord;ChangeFavorToOtherForce;1-${p1};;;ForceLv/5	挑拨离间
^挽留;AskHeroStayTeam;;;♦延长入队时间30天\n♦(?<p1>[\\s\\S]+?);FavorDegree/(?<p2>[\\s\\S]+?)$	Retain;AskHeroStayTeam;;;♦Extend queue time by 30 days\n♦${p1};FavorDegree/${p2}	延长入队时间
^捉拿归案;CatchRandomEnemy;(?<p1>[\\s\\S]+?);;♦将贼人捉拿归案\n♦获取对应悬赏和官府功绩$	Arrest and bring to justice;CatchRandomEnemy;${p1};;♦Arrest the criminals and bring them to justice\n♦Retrieve the corresponding bounty and official merit	获取对应悬赏和官府功绩
^捉拿归案;(?<p1>[\\s\\S]+?);1$	Arrest and bring to justice;${p1};1	捉拿归案
^掌门不必客气，(?<p1>[\\s\\S]+?)与我(?<p2>[\\s\\S]+?)素来交好。\n还望日后咱们两派继续同心协力，精诚合作，携手维护武林公道与正义。$	The Sect Leader need not be polite. ${p1} and our ${p2} have always gotten along well.\nI hope that in the future, our two factions can continue to work together with unity and sincerity, collaborating to uphold the fairness and justice of the Wulin.	还望日后咱们两派继续同心协力
^掌门放心，\n我定当为(?<p1>[\\s\\S]+?)鞠躬尽瘁，死而后已！$	Sect Leader They will be taken care of.\nI shall dedicate my utmost effort to ${p1}, working until my very last breath!	掌门放心
^探查了(?<p1>[\\s\\S]+?)处地块$	Explored ${p1} Plot of land	探查了
^探查了(?<p1>[\\s\\S]+?)格周边地块$	Explored ${p1} Surrounding plot of land	格周边地块
^探索;ExploreResourcePointPlot;(?<p1>[\\s\\S]+?);;收集资源\n每月一次$	Explore;ExploreResourcePointPlot;${p1};;Collect resources\nOnce a month	收集资源
^探索度 (?<p1>[\\s\\S]+?)%$	Exploration Level ${p1}%	探索度
^提升(?<p1>[\\s\\S]+?)的(?<p2>[\\s\\S]+?)(?<p3>[\\s\\S]+?)点$	Improve ${p1} Of ${p2}${p3} Click	提升
^提升与(?<p1>[\\s\\S]+?)的关系(?<p2>[\\s\\S]+?)点$	Boost and ${p1} Relationship ${p2} Click	提升与
^提升强化等级至\\+(?<p1>[\\s\\S]+?)\n(?<p2>[\\s\\S]+?)需要建筑等级 (?<p3>[\\s\\S]+?)级</color>\n(?<p4>[\\s\\S]+?)需要(?<p5>[\\s\\S]+?)技能 (?<p6>[\\s\\S]+?)</color>\n(?<p7>[\\s\\S]+?)$	Increase the refinement level to+${p1}\n${p2} Need building level ${p3} Level </color>\n${p4} Need ${p5} Skills ${p6}</color>\n${p7}	提升强化等级至
^提升队友(?<p1>[\\s\\S]+?)战斗经验$	Boost teammates ${p1} Combat experience	提升队友
^搜集(?<p1>[\\s\\S]+?)件(?<p2>[\\s\\S]+?)珍宝$	Gather ${p1} Item ${p2} Treasure	搜集
^搜集(?<p1>[\\s\\S]+?)本(?<p2>[\\s\\S]+?)秘籍$	Gather ${p1} This ${p2} Treasure booklet	搜集
^摧毁时伤害周围\n生命-(?<p1>[\\s\\S]+?)% (?<p2>[\\s\\S]+?)\\+(?<p3>[\\s\\S]+?)$	Deals damage to nearby when destroyed\nHealth-${p1}% ${p2}+${p3}	摧毁时伤害周围
^撤除职位\n冷却(?<p1>[\\s\\S]+?)天$	Remove position\nCooling ${p1} Sky	撤除职位
^收下酬劳;FinishFightForSpeItem;win-(?<p1>[\\s\\S]+?)-(?<p2>[\\s\\S]+?)-0$	Accept the reward;FinishFightForSpeItem;win-${p1}-${p2}-0	收下酬劳
^改装加成(?<p1>[\\s\\S]+?)%\n获取经验(?<p2>[\\s\\S]+?)$	Modify bonus ${p1}%\nGain experience ${p2}	改装加成
^攻略(?<p1>[\\s\\S]+?)$	Strategy ${p1}	攻略
^敢抢劫我(?<p1>[\\s\\S]+?)镖局？找死！$	Dare to rob me?${p1} Martial arts guild? Courting death!	敢抢劫我
^新的江湖传闻：(?<p1>[\\s\\S]+?)$	New legends of the Jianghu：${p1}	新的江湖传闻
^无巧不成书，(?<p1>[\\s\\S]+?)且看我手中是何物？$	No coincidence could be ruder-${p1}, behold what I hold in my hand?	且看我手中是何物
^无巧不成书，原来你也认识(?<p1>[\\s\\S]+?)！\n既然难得三人相聚，不如找个酒家，痛饮几杯如何？$	What are the odds! I knew you recognized ${p1} too!\nSince it's rare for the three of you to gather, why not find a tavern and have a few drinks?	既然难得三人相聚
^无巧不成书，我恰好在附近逗留，便听闻(?<p1>[\\s\\S]+?)宴会之消息，\n看来今天这杯酒，是不得不喝了呀！$	It's no surprise that fate brings us together; I just happened to be in the area and heard about the ${p1} banquet.\nSeems like I have no choice but to have this glass of wine today!	我恰好在附近逗留
^既已交换信物，你我从此便结为眷侣。\n愿得一人心，白首不分离，还望(?<p1>[\\s\\S]+?)莫要辜负我一片真心。$	Since we have exchanged tokens of our affection, we are now bound as partners.\nI wish to have but one heart, to grow old together without parting. I hope, ${p1}, that you do not betray my sincere intentions.	你我从此便结为眷侣
^既是(?<p1>[\\s\\S]+?)有意，那就劳烦了\\.\\.\\.\\.\\.\\.$	If ${p1} is willing, then it's a favor...	那就劳烦了
^既是(?<p1>[\\s\\S]+?)前来说情，自然也得卖个面子。\n我与(?<p2>[\\s\\S]+?)的龃龉便到此为止，一笔勾销！$	Since he is pleading on behalf of ${p1}, he naturally needs to save some face.\nLet our disagreements with ${p2} end here, once and for all!	自然也得卖个面子
^既是(?<p1>[\\s\\S]+?)盛情邀请，那我便与你共度七夕好了。\n只是若(?<p2>[\\s\\S]+?)为此生出什么非分之想，可别怪我生气哦~$	Since ${p1} extended such a kind invitation, let's spend Qixi together.\nBut if ${p1} gets any foolish ideas about this life, don't blame me for getting angry.~	那我便与你共度七夕好了
^既然(?<p1>[\\s\\S]+?)的复兴大业已成，或许也没必要再逐鹿江湖，徒增杀戮了。\n<color=red>选择割据一方将会触发结局并解锁对应成就\n此后仍可继续游戏并触发其他结局</color>$	Since ${p1}'s revival has been achieved, perhaps there's no need to compete in the Jianghu after all, only to increase slaughter.\n<color=red>Choosing to rule a region will trigger the ending and unlock the corresponding achievement.\nYou can continue playing and trigger other endings thereafter.</color>	选择割据一方将会触发结局并解锁对应成就
^既然(?<p1>[\\s\\S]+?)如此相求，将此物交予我细细端详便是。$	Since ${p1} requests it, handing this item over for me to examine closely would be appropriate.	将此物交予我细细端详便是
^既然(?<p1>[\\s\\S]+?)已下定决心，那(?<p2>[\\s\\S]+?)便就此与阁下解除门客关系。\n不过(?<p3>[\\s\\S]+?)日后若又想谋求差事，我(?<p4>[\\s\\S]+?)依旧欢迎。$	Since ${p1} has made up his mind, ${p2} will hereby sever the retainership relationship with you.\nBut if ${p1} wishes to seek employment with ${p2} again in the future, we will still welcome you.	便就此与阁下解除门客关系
^既然(?<p1>[\\s\\S]+?)有此意，我也不好推辞。\n从今天起你就拜入我门下修习武艺吧！$	Since ${p1} has this intention, I can't really refuse either.\nFrom today, you'll be studying martial arts under my tutelage!	从今天起你就拜入我门下修习武艺吧
^既然(?<p1>[\\s\\S]+?)求助，自是义不容辞。\n我便随你走一趟吧！$	Since ${p1} has asked for help, it's only right that I assist.\nI'll accompany you on this journey!	我便随你走一趟吧
^既然徒儿已下定决心，那本掌门便特此准许你出师！\n还望你日后行走江湖时，能将本门武学发扬光大，\n切莫坠了我(?<p1>[\\s\\S]+?)的名声。$	Since the apprentice has made up his mind, this Sect Leader hereby grants you permission to leave the sect!\nI hope you will promote our martial arts throughout the Jianghu in the future.\nDo not let me down ${p1} Reputation	那本掌门便特此准许你出师
^既然是(?<p1>[\\s\\S]+?)如此相求，我也非不近情理之人。\n回到门派后，我自有办法糊弄过去，既然如此就不多做打扰了，就此告辞！$	Since ${p1} is making such a request, I am not unreasonable either.\nAfter returning to the sect, I have my own ways to handle it. Since that's the case, I won't bother you any more. Farewell!	既然如此就不多做打扰了
^既然是(?<p1>[\\s\\S]+?)如此相求，我也非不近情理之人。\n有了这些银两，回到门派后也多少有个交代，既然如此就不多做打扰了，就此告辞！$	Since ${p1} is making such a request, I am not unreasonable either.\nWith these silver coins, I will at least have something to report back to the sect. Since that's the case, I won't trouble you any more. Goodbye!	回到门派后也多少有个交代
^既然是(?<p1>[\\s\\S]+?)相求，我义不容辞，便随你走一趟吧！$	Since ${p1} asked, I have no choice but to accompany you on this journey!	便随你走一趟吧
^既然是(?<p1>[\\s\\S]+?)诚心求取的话\\.\\.\\.\\.\\.\\.也罢，那我就将这门(?<p2>[\\s\\S]+?)传授于你吧。\n\\(消耗对方好感(?<p3>[\\s\\S]+?)点，若对方为师傅则减半\\)$	Since ${p1} is genuinely seeking this... well, I'll teach you this technique.${p2} Teach it to you\n(Consume the other party's goodwill ${p3}, if the opponent is a Master, then the points are halved.)	若对方为师傅则减半
^既然是(?<p1>[\\s\\S]+?)的一片心意，那我就恭敬不如从命了。$	Since this is ${p1}'s sincere intention, I'll gladly accept it then.	那我就恭敬不如从命了
^既然都是习武之人，咱们干脆手底下见真章。\n谁能胜过(?<p1>[\\s\\S]+?)，谁就是(?<p2>[\\s\\S]+?)的命中注定之人！$	Since we're both martial artists, let's get straight to the point and see who's better.\nWhoever defeats ${p1} is ${p1}'s destined opponent!	咱们干脆手底下见真章
^时候不早，我先就此告辞了。\n若(?<p1>[\\s\\S]+?)有空的时候，也别忘了找我叙叙旧啊。$	It's getting late, so I'll bid you farewell for now.\nIf ${p1} has some free time, don't forget to drop by and catch up with me, either.	也别忘了找我叙叙旧啊
^时序(?<p1>[\\s\\S]+?)后进入疲劳\n无法使用道具\n战斗结束恢复至战前状态$	Sequence ${p1} Post-entry fatigue\nCannot use item\nEnd battle and return to pre-battle state	战斗结束恢复至战前状态
^时序(?<p1>[\\s\\S]+?)后进入疲劳\n被击倒产生中量伤势\n战斗结束恢复50%损失状态$	Sequence ${p1} Post-entry fatigue\nKnocked down with moderate injuries\nEnd battle recover 50% status loss	被击倒产生中量伤势
^时序(?<p1>[\\s\\S]+?)后进入疲劳\n被击倒产生大量伤势$	Sequence ${p1} Post-entry fatigue\nBeing knocked down causes severe injuries	被击倒产生大量伤势
^时间(?<p1>[\\s\\S]+?)以内$	Time ${p1} Within	时间
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n我适才发现一丛繁茂异常的植物，里面似乎生长有珍稀药材，\n不知(?<p2>[\\s\\S]+?)是否知晓应当如何采摘？$	It's you, ${p1}! You timed it just right!\nI only just noticed a particularly lush plant. It seems to contain rare herbs.\nUnknown ${p1} whether you know how to pick them.	我适才发现一丛繁茂异常的植物
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n我适才发现一处历史悠久的遗迹，里面似乎埋藏有珍稀古董，\n不知(?<p2>[\\s\\S]+?)是否知晓应当如何发掘？$	It's you, ${p1}! You timed it just right!\nI just discovered an ancient relic with what seems to be rare antiquities buried within.\nUnknown to ${p1}, how should one proceed with the excavation?	我适才发现一处历史悠久的遗迹
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n我适才发现一处物产丰饶的峡谷，里面似乎生长有珍稀食材，\n不知(?<p2>[\\s\\S]+?)是否知晓应当如何采摘？$	It's you, ${p1}! You timed it just right!\nI just noticed a fertile valley filled with rare ingredients.\nUnknown ${p1} whether you know how to pick them.	我适才发现一处物产丰饶的峡谷
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n我适才发现一处矿藏丰饶的山脉，里面似乎埋藏有珍稀材料，\n不知(?<p2>[\\s\\S]+?)是否知晓应当如何采伐？$	It's you, ${p1}! You timed it just right!\nI just discovered a mountain range rich in mineral deposits, and it seems to contain rare materials.\nDo you know, ${p1}, how to gather Resources?	我适才发现一处矿藏丰饶的山脉
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n我适才发现一群毒性异常的蛇虫，里面似乎混杂有珍稀毒物，\n不知(?<p2>[\\s\\S]+?)是否知晓应当如何捉捕？$	It's you, ${p1}! You timed it just right!\nI just realized there was a group of abnormally toxic snakes and insects, and it seems to include rare poisonous substances.\nUnknown ${p1} whether you know how to capture?	我适才发现一群毒性异常的蛇虫
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n这古老遗迹之中埋藏着一件颇为珍稀的古董，\n久闻(?<p2>[\\s\\S]+?)绝技高强，能否替我去挖掘一件出来？$	It's you, ${p1}! You timed it just right!\nThis ancient relic conceals a rather rare antique.\nI've heard that ${p1} is exceptionally skilled, could you dig something up for me?	这古老遗迹之中埋藏着一件颇为珍稀的古董
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n这巨石之中深埋着一种颇为珍稀的材料，\n久闻(?<p2>[\\s\\S]+?)绝技高强，能否替我去挖掘一些出来？$	It's you, ${p1}! You timed it just right!\nThis giant rock contains a rather scarce material.\nI've heard that ${p1} has some powerful techniques. Could you dig those out for me?	这巨石之中深埋着一种颇为珍稀的材料
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n这悬崖绝壁之上生长着一味颇为珍稀的药材，\n久闻(?<p2>[\\s\\S]+?)轻功高强，能否替我去采摘几株下来？$	It's you, ${p1}! You timed it just right!\nOn this sheer cliff grows a rather rare medicinal herb.\nI've heard that ${p1} has impressive lightness skills. Could you use them to pick some down for me?	这悬崖绝壁之上生长着一味颇为珍稀的药材
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n这悬崖绝壁之上生长着一种颇为珍稀的食材，\n久闻(?<p2>[\\s\\S]+?)轻功高强，能否替我去采摘几株下来？$	It's you, ${p1}! You timed it just right!\nOn this sheer cliff face grows a rather rare ingredient.\nI've heard that ${p1} has impressive lightness skills. Could you use them to pick some down for me?	这悬崖绝壁之上生长着一种颇为珍稀的食材
^是(?<p1>[\\s\\S]+?)啊！来的正巧，\n这浓雾毒瘴之中潜伏着一种颇为珍稀的毒虫，\n久闻(?<p2>[\\s\\S]+?)内功高强，能否替我去捉捕几只下来？$	It's you, ${p1}! You timed it just right!\nAmong the thick fog and toxic mists lurks a rather rare venomous insect.\nI've heard that ${p1} has strong Neigong. Could you capture a few for me?	这浓雾毒瘴之中潜伏着一种颇为珍稀的毒虫
^是否自动阅读《(?<p1>[\\s\\S]+?)》？\n当前(?<p2>[\\s\\S]+?)最高经验纪录(?<p3>[\\s\\S]+?)点\n自动练习可得(?<p4>[\\s\\S]+?)%\\((?<p5>[\\s\\S]+?)点\\)$	'Do you want to automatically read the 'Agreement'?${p1}》？\nCurrent ${p2} Highest experience record ${p3} Click\nAuto practice earns ${p4}%(${p5} Click)	是否自动阅读
^是谁？！！哦，原来是(?<p1>[\\s\\S]+?)啊。$	Who is it?!! Oh, it's ${p1} then.	原来是
^晋升<b>(?<p1>[\\s\\S]+?)</b>需求:$	Promotion <b>${p1}</b> Requirements:	晋升
^最近手头有点紧，(?<p1>[\\s\\S]+?)这些银两就先借我一用吧！$	Recently had some financial tightness, ${p1} could you lend me these silver coins for now!	这些银两就先借我一用吧
^月俸 (?<p1>[\\s\\S]+?)\n人口 (?<p2>[\\s\\S]+?)$	Monthly salary ${p1}\nPopulation ${p2}	月俸
^未解锁\n需修习 (?<p1>[\\s\\S]+?)$	Unlocked\nNeed to cultivate ${p1}	未解锁
^本场为(?<p1>[\\s\\S]+?)对战(?<p2>[\\s\\S]+?)\n是否观战？$	This match is ${p1} Battling ${p2}\nAre you spectating?	是否观战
^本场考核就由掌门我亲自主持好了。\n(?<p1>[\\s\\S]+?)需得与我一较高下，方能证明自己之武功修为堪当本门(?<p2>[\\s\\S]+?)之重任。$	Let me personally host this evaluation session\n${p1} must compete with me to prove that your martial arts proficiency is worthy of our sect.${p2} Great responsibility	本场考核就由掌门我亲自主持好了
^本寺以医术闻名于世，无论大侠伤重几何，只需在此疗养三日便可痊愈。\n以大侠当前的伤势，在此处治愈需消耗(?<p1>[\\s\\S]+?)两银钱。$	This temple is renowned for its medical skills. No matter how severe the Great Hero's injuries are, they will recover fully within three days of treatment here.\nWith Great Hero's current injuries, curing them here will require consuming ${p1} Two silver coins	只需在此疗养三日便可痊愈
^本届(?<p1>[\\s\\S]+?)比武大会到此为止，希望各位弟子勤加练习，争取明年夺得更好名次！$	This round ${p1} The martial arts tournament is over for now. I hope all of you apprentices practice diligently and strive for even better placements next year!	希望各位弟子勤加练习
^本届掌门大会我(?<p1>[\\s\\S]+?)能够夺得第(?<p2>[\\s\\S]+?)名，(?<p3>[\\s\\S]+?)也算功不可没。\n还望你戒骄戒躁，继续精进武艺，\n来年掌门大会定能大展身手，技惊四座。$	This term's Sect Leader, Conference I, managed to win first place, ${p1}. They have proven themselves once again in the competition.${p2} Name, ${p3}, has also made significant contributions\nI hope you remain humble and continue to improve your martial arts.\nNext year at the Sect Leader Conference, I'll certainly shine and leave everyone amazed.	来年掌门大会定能大展身手
^本届掌门大会虽说未能取得名次，但也算一展我(?<p1>[\\s\\S]+?)之风采。\n(?<p2>[\\s\\S]+?)，还望你不要气馁，继续精进武艺，\n只要同心协力，我(?<p3>[\\s\\S]+?)定有拔得头筹的一天。$	Though this Sect Leader Conference didn't secure us any rankings, it did allow us to showcase the prowess of ${p1}.\n${p2}, I hope you don't lose heart and continue to improve your martial arts.\nAs long as we pull together, my ${p1} will surely rise to the top one day.	本届掌门大会虽说未能取得名次
^本届掌门大会虽说未能取得名次，但也算一展我(?<p1>[\\s\\S]+?)之风采。\n还望诸位不要气馁，继续精进武艺，\n只要同心协力，我(?<p2>[\\s\\S]+?)定有拔得头筹的一天。$	Though this Sect Leader Conference didn't secure us any rankings, it did allow us to showcase the prowess of ${p1}.\nI hope you will not lose heart and continue to improve your martial arts.\nAs long as we pull together, my ${p1} will surely rise to the top one day.	本届掌门大会虽说未能取得名次
^本座与(?<p1>[\\s\\S]+?)你交情尚浅，恐怕还不能将本门(?<p2>[\\s\\S]+?)服饰贸然托付于你。\n\\(需要至少(?<p3>[\\s\\S]+?)点掌门好感\\)$	I have not known you long, ${p1}, so I am afraid I cannot share the secrets of our sect yet.${p2} Your attire has been entrusted to you by chance.\n(Need at least ${p3} Palm Master Favor Point)	恐怕还不能将本门
^本座与(?<p1>[\\s\\S]+?)你交情尚浅，恐怕还不能将本门(?<p2>[\\s\\S]+?)武学贸然托付于你。\n\\(需要至少(?<p3>[\\s\\S]+?)点掌门好感。\\)$	I have not known you long, ${p1}, so I am afraid I cannot share the secrets of our sect yet.${p2} Martial arts are rashly entrusted to you\n(Need at least ${p3} Increase the Sect Leader's favor)	恐怕还不能将本门
^本座与(?<p1>[\\s\\S]+?)你交情尚浅，恐怕还不能将本门特殊建筑贸然托付于你。\n\\(需要至少(?<p2>[\\s\\S]+?)点掌门好感\\)$	I haven't known you long enough, ${p1}, so I can't entrust our special structures to you rashly.\n(Need at least ${p2} Palm Master Favor Point)	恐怕还不能将本门特殊建筑贸然托付于你
^本战功绩第(?<p1>[\\s\\S]+?)名乃是(?<p2>[\\s\\S]+?)，\n(?<p3>[\\s\\S]+?)$	Rank ${p1} in battle merit goes to ${p2}.\n${p3}	本战功绩第
^本战功绩第(?<p1>[\\s\\S]+?)名乃是我自己啊，\n本人身为掌门，得此战功也是理所当然，就不自吹自擂了。$	I ranked ${p1} in battle merit.\nAs the Sect Leader, earning this merit is only natural, so I will not boast about it.	得此战功也是理所当然
^本月(?<p1>[\\s\\S]+?)将在门派祠堂中举办一场宴会，若(?<p2>[\\s\\S]+?)得空，不妨前来与师兄弟们一聚。$	This month, ${p1} will host a banquet in the sect hall. If ${p2} has the time, you might want to come and join the senior brothers and juniors.	将在门派祠堂中举办一场宴会
^本月(?<p1>[\\s\\S]+?)已经征收过资源了，本门还需再慢慢积累一番。$	${p1} has already collected resources this month. The sect needs to accumulate further.	本门还需再慢慢积累一番
^本月(?<p1>[\\s\\S]+?)已经招募过我(?<p2>[\\s\\S]+?)弟子了。\n为避免其余弟子不满，还请(?<p3>[\\s\\S]+?)改日再来吧。$	This ${p1} has already recruited me as a ${p2} disciple this month.\nTo avoid the other disciples becoming discontent, may ${p3} come another day instead.	为避免其余弟子不满
^本月已与(?<p1>[\\s\\S]+?)进行过外交亲善，还需另待时机。$	This month, I have already ${p1} Further diplomatic overtures will require additional opportunities	进行过外交亲善
^本月已与(?<p1>[\\s\\S]+?)进行过外交羞辱，还需另待时机。$	This month, I have already ${p1} Conducted a diplomatic humiliation, but we need to wait for another opportunity.	进行过外交羞辱
^本月已修行(?<p1>[\\s\\S]+?)日\n每修行一日，本月修行效率都会下降20%$	This month, I have practiced cultivation ${p1} Day\nEvery day of cultivation reduces this month's efficiency by 20%	本月修行效率都会下降
^本月已向(?<p1>[\\s\\S]+?)出售过情报，\n若是再行泄露天机，可就有违老夫的行事规矩了。$	This player has already purchased intelligence this month, ${p1}.\nIf the heavenly secrets are leaked again, it would violate my code of conduct.	可就有违老夫的行事规矩了
^本月已拆解过(?<p1>[\\s\\S]+?)件装备，还需等待弟子将废料清理完毕。$	Decomposed this month already ${p1} More equipment is needed, and the disciples still need to finish clearing the waste.	还需等待弟子将废料清理完毕
^本月已挑战过(?<p1>[\\s\\S]+?)之仓库。\n还需另待良机才是。$	Challenges for this month have already been completed.${p1} Warehouse\nIt must wait for the right opportunity	还需另待良机才是
^本月已炼化过(?<p1>[\\s\\S]+?)件丹药，还需等待弟子将废料清理完毕。$	This month, I have already refined it ${p1} More elixirs will need to wait until the disciple finishes cleaning the waste.	还需等待弟子将废料清理完毕
^本月已窃取过(?<p1>[\\s\\S]+?)之仓库。\n此时守备森严，已然无从下手，还需另待良机才是。$	Stolen this month already ${p1} Warehouse\nThe defenses are too strong at the moment, making it impossible to act. We'll need to wait for a better opportunity.	还需另待良机才是
^本月已经(?<p1>[\\s\\S]+?)过对方门派，还需另择时机才是。$	This month has already ${p1} You must wait for another opportunity before visiting the other Sect.	还需另择时机才是
^本月已重烩过(?<p1>[\\s\\S]+?)件饮食，还需等待弟子将废料清理完毕。$	This month, you've already had this dish revisited.${p1} Before we can eat, the disciple still needs to finish clearing the waste.	还需等待弟子将废料清理完毕
^本月我(?<p1>[\\s\\S]+?)已领受过(?<p2>[\\s\\S]+?)的馈赠，实在不敢再无功受禄了。$	This month I ${p1} Received already ${p2} I dare not accept this gift without merit.	实在不敢再无功受禄了
^本门<b>(?<p1>[\\s\\S]+?)</b>遭敌对门派(?<p2>[\\s\\S]+?)袭击，危在旦夕，(?<p3>[\\s\\S]+?)$	This Sect <b>${p1}</b> Attacked by rival sect ${p2} Attack, imminent ${p3}	遭敌对门派
^本门(?<p1>[\\s\\S]+?)方能设置$	This Sect ${p1} Be able to set	方能设置
^本门与(?<p1>[\\s\\S]+?)当前的好感为(?<p2>[\\s\\S]+?)。\n要派遣信使与(?<p3>[\\s\\S]+?)进行何种外交活动呢？$	This sect and ${p1} Current favor is ${p2}。\nTo dispatch a messenger and ${p1} What kind of diplomatic activities will be conducted?	进行何种外交活动呢
^本门养精蓄锐，秣马厉兵已久，是时候一展雄威，因此我决定，本月要向<b>(?<p1>[\\s\\S]+?)</b>所占据的<b>(?<p2>[\\s\\S]+?)</b>发起进攻！$	This faction has been training and preparing for a long time, and it's finally time to showcase our strength. That's why I've decided that this month, we will initiate our offensive.<b>${p1}</b> Occupied <b>${p2}</b> Launch the attack!	是时候一展雄威
^本门功绩:(?<p1>[\\s\\S]+?)$	Merit of this sect:${p1}	本门功绩
^本门尚未占领(?<p1>[\\s\\S]+?)或其临近区域，攻击此资源点的时机尚不成熟。$	The sect has not yet taken control ${p1} In or near this area, the opportunity is not yet ripe to attack this resource point.	攻击此资源点的时机尚不成熟
^本门的门派威望尚不足以晋升(?<p1>[\\s\\S]+?)，还需继续积累。$	The prestige of our sect is not yet sufficient to promote ${p1}. We need to accumulate more.	本门的门派威望尚不足以晋升
^本门近来可有事务需要处置？\n(?<p1>[\\s\\S]+?)只管吩咐便是。$	Has our sect had any matters to attend to lately?\n${p1} just give the orders	本门近来可有事务需要处置
^本馆医术精湛，深受周遭武林人士及百姓信赖。\n阁下身上若有什么疑难杂症，旧病沉疴，只管交给在下便是。\n（当前伤势：外伤(?<p1>[\\s\\S]+?)/内伤(?<p2>[\\s\\S]+?)/中毒(?<p3>[\\s\\S]+?)）$	This temple's medical skills are excellent, and it is trusted by the local Wulin and common people alike.\nIf your grace has any stubborn ailments or old illnesses, feel free to entrust them to me.\n(Current injuries：External Injury ${p1}/Internal Injury ${p2}/Poisoned ${p3}）	深受周遭武林人士及百姓信赖
^机关(?<p1>[\\s\\S]+?)经验(?<p2>[\\s\\S]+?)$	Mechanism ${p1} Experience ${p2}	机关
^机关(?<p1>[\\s\\S]+?)达到(?<p2>[\\s\\S]+?)级$	Mechanism ${p1} Reach ${p2} Level	机关
^机关改装(?<p1>[\\s\\S]+?)已过期！$	Mechanism overhaul ${p1} Expired!	机关改装
^来得正好，我早想与(?<p1>[\\s\\S]+?)你交流一二$	Just in time. I've been wanting to chat with you, ${p1}.	你交流一二
^来战！;PlotStartFight;HardFight-ExploreRandomFightResult--(?<p1>[\\s\\S]+?)-(?<p2>[\\s\\S]+?)$	Come and fight!;PlotStartFight;HardFight-ExploreRandomFightResult--${p1}-${p2}	来战
^来来来，坐下坐下，这个松仁馅的月饼真是不错，\n(?<p1>[\\s\\S]+?)你快尝尝。$	Come, come, sit down. This almond filling mooncake is really great.\n${p1}, you should try it quickly	这个松仁馅的月饼真是不错
^根据当前难度，你的全属性/技能提升(?<p1>[\\s\\S]+?)点$	Based on the current difficulty, your full stats/Skill enhancement ${p1} Click	根据当前难度
^桀桀，没想到(?<p1>[\\s\\S]+?)竟也成了官府走狗。\n废话少说，亮兵器吧！$	Haha, I didn't expect ${p1} to have become a lapdog of the government.\nLess talking, show your weapons!	竟也成了官府走狗
^模式: (?<p1>[\\s\\S]+?)\n难度: (?<p2>[\\s\\S]+?)$	Mode: ${p1}\nDifficulty: ${p2}	模式
^正在研究 (?<p1>[\\s\\S]+?)\n下一等级 (?<p2>[\\s\\S]+?)\n剩余时间 (?<p3>[\\s\\S]+?)日\\((?<p4>[\\s\\S]+?)%\\)$	Studying ${p1}\nNext level ${p2}\nRemaining time ${p3} Day(${p4}%)	正在研究
^正所谓见者有份，(?<p1>[\\s\\S]+?)你若是不把这宝藏分一半给我，\n未免就有些说不过去了吧！$	As they say, where there's smoke, there's fire. ${p1}, if you don't split this treasure with me, I won't let you off easy.\nIsn't that a bit hard to explain!	你若是不把这宝藏分一半给我
^此\\.\\.\\.此话当真？！\n(?<p1>[\\s\\S]+?)真要将往日情谊弃之不顾，就此与我断绝好友关系？$	Is...Is that really true?!\n${p1} really wants to completely abandon our past friendships and cut off our buddy relationship?	真要将往日情谊弃之不顾
^此\\.\\.\\.此话当真？！\n(?<p1>[\\s\\S]+?)真要狠心与我诀别，就此断绝(?<p2>[\\s\\S]+?)关系？$	Is...Is that really true?!\n${p1} really wants to be so heartless as to bid me a permanent farewell and cut off all ties?${p2} Relationship?	真要狠心与我诀别
^此\\.\\.\\.此话当真？！\n(?<p1>[\\s\\S]+?)真要背弃当年立下的誓言，就此与我断绝结义关系？$	Is...Is that really true?!\n${p1} are you really going to betray the vows you made back then and sever our brotherhood?	真要背弃当年立下的誓言
^此\\.\\.\\.此话当真？！徒儿并未犯下什么大错，(?<p1>[\\s\\S]+?)当真要将我逐出师门？\n\\(强行逐出会降低对方100好感，固定增加25恶名\\)$	This... This is true?! Apprentice did not commit any major mistake, ${p1} really wants to expel me from the sect?\n(Forcing someone out will decrease their good will towards you by 100, and fixedly increase your notoriety by 25.)	徒儿并未犯下什么大错
